role,p,mor,ks,n,val,se
Detector2,0.2,17,4,100,7.66586340790928e-5,7.665275753291393e-6
Detector2,0.2,17,5,100,0.0012466735764236564,1.2451193814175035e-4
Detector2,0.2,17,6,100,0.015180703124905593,0.0014950249377539075
Detector2,0.2,17,7,100,0.09409140123130841,0.008523820944563734
Detector2,0.2,17,8,100,0.2680349203631429,0.019619220182906655
Detector2,0.2,17,9,100,0.36802375317338454,0.023258227027356027
Detector2,0.2,17,10,100,0.5252967942341565,0.024936007220147473
Detector,0.2,18,0,100,0.013224351753191156,0.0013049468273899027
Detector,0.2,18,1,100,0.013224352787003787,0.0013049469280368652
Detector,0.2,18,2,100,0.013224365670534083,0.0013049481823146083
Detector,0.2,18,3,100,0.013224541122335533,0.001304965263443919
Detector,0.2,18,4,100,0.01322765592498946,0.0013052685043719553
Detector,0.2,18,5,100,0.013287186644810895,0.0013110637315876853
Detector,0.2,18,6,100,0.014193047731261907,0.0013991605127360027
Detector,0.2,18,7,100,0.03208895766114906,0.0031059256457370045
Detector,0.2,18,8,100,0.5257636427962031,0.024933623470986967
Detector,0.2,18,9,100,0.4083384354983269,0.024159815759310563
Detector,0.2,18,10,100,0.41054718018936065,0.02419981930279253
Liar,0.2,18,0,100,4.66625026023279,0.3685292683844351
Liar,0.2,18,1,100,3.0556820036073176,0.2058040786728419
Liar,0.2,18,2,100,2.417176753600492,0.04384336781556129
Liar,0.2,18,3,100,3.0544989489687078,0.005774636003383039
Liar,0.2,18,4,100,4.006389050075184,6.787941184859729e-4
Liar,0.2,18,5,100,5.000717603283322,7.643774267771293e-5
Liar,0.2,18,6,100,6.000076513563848,8.177852230258013e-6
Liar,0.2,18,7,100,7.000006557155098,6.99340571479806e-7
Liar,0.2,18,8,100,8.000000020446763,4.536903177968744e-9
Liar,0.2,18,9,100,9.000000042666711,4.649143596505697e-9
Liar,0.2,18,10,100,9.9999999991510915,8.970768677785147e-11
Detector2,0.2,18,0,100,1.1894963722803551e-8,1.189496358131339e-9
Detector2,0.2,18,1,100,3.505525075876809e-8,3.505524952989748e-9
Detector2,0.2,18,2,100,2.7605095263935926e-7,2.7605087643523083e-8
Detector2,0.2,18,3,100,3.0018190173807536e-6,3.0018100064633406e-7
Detector2,0.2,18,4,100,4.429576953494594e-5,4.429380741974725e-6
Detector2,0.2,18,5,100,7.264964400351658e-4,7.259686429577821e-5
Detector2,0.2,18,6,100,0.009068664989044108,8.986424304360594e-4
Detector2,0.2,18,7,100,0.06795062609215015,0.006333333850583494
Detector2,0.2,18,8,100,0.2750007602415643,0.019937534210812596
Detector2,0.2,18,9,100,0.21513250022268632,0.01688505075706222
Detector2,0.2,18,10,100,0.3280419167543778,0.022043041760649168
Detector,0.2,19,0,100,0.014157422951594898,0.0013956990326964552
Detector,0.2,19,1,100,0.014157423385276967,0.001395699074836698
Detector,0.2,19,2,100,0.014157428336069627,0.0013956995558978681
Detector,0.2,19,3,100,0.014157495222501617,0.001395706055152646
Detector,0.2,19,4,100,0.014158675378953572,0.0013958207290466988
Detector,0.2,19,5,100,0.01418103409889199,0.0013979932370778052
Detector,0.2,19,6,100,0.014503199972263958,0.0014292857162828481
Detector,0.2,19,7,100,0.01837167235934905,0.001803415401406978
Detector,0.2,19,8,100,0.22640421220149312,0.017514534489891438
Detector,0.2,19,9,100,0.43017987778088423,0.024512515053330772
Detector,0.2,19,10,100,0.5008716633878425,0.02499992402029383
Liar,0.2,19,0,100,3.265234496259598,0.31709214727133084
Liar,0.2,19,1,100,1.9727136834568664,0.10885937389631409
Liar,0.2,19,2,100,2.1487231580833814,0.017058697188327764
Liar,0.2,19,3,100,3.018243528986581,0.002102378036579897
Liar,0.2,19,4,100,4.002118609039162,2.447245141089264e-4
Liar,0.2,19,5,100,5.0002376517087,2.7527527734061874e-5
Liar,0.2,19,6,100,6.000025437835169,2.958160720129778e-6
Liar,0.2,19,7,100,7.000002460351015,2.874723951670162e-7
Liar,0.2,19,8,100,8.000000025554046,2.5699039164198263e-9
Liar,0.2,19,9,100,9.000000014044389,1.6713689959252333e-9
Liar,0.2,19,10,100,9.999999999713793,3.266186127072135e-11
Detector2,0.2,19,0,100,3.3080754961487743e-9,3.308075485205411e-10
Detector2,0.2,19,1,100,1.1925111241550697e-8,1.1925111099342419e-9
Detector2,0.2,19,2,100,9.445854438424994e-8,9.445853546183334e-9
Detector2,0.2,19,3,100,1.0139726220716265e-6,1.013971593931148e-7
Detector2,0.2,19,4,100,1.4775641015868439e-5,1.477542269630101e-6
Detector2,0.2,19,5,100,2.3988206247199366e-4,2.3982451906809786e-5
Detector2,0.2,19,6,100,0.0029934165073821437,2.984455964995476e-4
Detector2,0.2,19,7,100,0.024119668396212657,0.0023537909992669397
Detector2,0.2,19,8,100,0.10492820816358858,0.00939182792951672
Detector2,0.2,19,9,100,0.24161051851734527,0.01832348758591248
Detector2,0.2,19,10,100,0.46933629384816744,0.02490597371250341
Detector,0.2,20,0,100,0.018822780331536983,0.001846848327212769
Detector,0.2,20,1,100,0.01882278050272004,0.0018468483436866463
Detector,0.2,20,2,100,0.01882278237105341,0.001846848523486537
Detector,0.2,20,3,100,0.018822807605336257,0.0018468509519188752
Detector,0.2,20,4,100,0.018823252957918486,0.0018468938106000698
Detector,0.2,20,5,100,0.018831681487360297,0.0018477049259718909
Detector,0.2,20,6,100,0.018951032933167685,0.0018591891283933678
Detector,0.2,20,7,100,0.020164144086308414,0.001975755137957501
Detector,0.2,20,8,100,0.03503986068923799,0.0033812068852116786
Detector,0.2,20,9,100,0.3538549046677779,0.022864161111033572
Detector,0.2,20,10,100,0.5439302538753644,0.024807013279444602
Liar,0.2,20,0,100,2.367627768924295,0.18000482985779126
Liar,0.2,20,1,100,1.4396765419200896,0.039647845527658494
Liar,0.2,20,2,100,2.057175723560524,0.00531116466966324
Liar,0.2,20,3,100,3.0068242789075015,6.398478723399055e-4
Liar,0.2,20,4,100,4.000788933030703,7.459024935500361e-5
Liar,0.2,20,5,100,5.000088365292085,8.448090297794139e-6
Liar,0.2,20,6,100,6.000009458034251,9.193686287577657e-7
Liar,0.2,20,7,100,7.000000934475936,9.331869322097871e-8
Liar,0.2,20,8,100,8.00000006946647,7.158865290681946e-9
Liar,0.2,20,9,100,9.0000000000355,4.5455107916164053e-11
Liar,0.2,20,10,100,9.999999999973989,2.4440791289952486e-12
Detector2,0.2,20,0,100,9.326102869567984e-10,9.326102860870364e-11
Detector2,0.2,20,1,100,5.0875296971646875e-9,5.087529671281729e-10
Detector2,0.2,20,2,100,4.12955855369529e-8,4.129558383162751e-9
Detector2,0.2,20,3,100,4.474105997571248e-7,4.4741039958088005e-8
Detector2,0.2,20,4,100,6.569112647883433e-6,6.569069494642452e-7
Detector2,0.2,20,5,100,1.073422675725686e-4,1.0733074521016098e-5
Detector2,0.2,20,6,100,0.0013518345981760346,1.350007141395209e-4
Detector2,0.2,20,7,100,0.01142549419308187,0.0011294952275525722
Detector2,0.2,20,8,100,0.06196151368246198,0.0058122284504640055
Detector2,0.2,20,9,100,0.20935235045427883,0.016552394381354765
Detector2,0.2,20,10,100,0.3882157680279639,0.023750428548242206
Detector,0.2,21,0,100,0.015090494349676483,0.0014862771329958867
Detector,0.2,21,1,100,0.015090494432605052,0.0014862771410384568
Detector,0.2,21,2,100,0.01509049529440051,0.0014862772246170184
Detector,0.2,21,3,100,0.015090506962391802,0.0014862783562009806
Detector,0.2,21,4,100,0.015090713536943013,0.0014862983901888938
Detector,0.2,21,5,100,0.015094631951939427,0.0014866784038174918
Detector,0.2,21,6,100,0.015149970771585025,0.0014920449157205145
Detector,0.2,21,7,100,0.01568930939037507,0.001544315496122816
Detector,0.2,21,8,100,0.02124563961346991,0.002079426241088447
Detector,0.2,21,9,100,0.30744900190206276,0.021292411313148817
Detector,0.2,21,10,100,0.39500410657698143,0.023897586236430214
Liar,0.2,21,0,100,1.3527091590670794,0.10089441731686781
Liar,0.2,21,1,100,1.2021847242963573,0.016070210134851416
Liar,0.2,21,2,100,2.0250659706997323,0.0020167277286420953
Liar,0.2,21,3,100,3.002972840769325,2.406124357620709e-4
Liar,0.2,21,4,100,4.0003437049057515,2.8002233304390263e-5
Liar,0.2,21,5,100,5.000038550428969,3.169340993976087e-6
Liar,0.2,21,6,100,6.000004137584666,3.4481550774835636e-7
Liar,0.2,21,7,100,7.000000412717151,3.517841392654851e-8
Liar,0.2,21,8,100,8.00000003489608,3.1045740025302754e-9
Liar,0.2,21,9,100,9.000000000141352,2.1856291372581468e-11
Liar,0.2,21,10,100,9.999999999983809,1.1625284238951454e-12
Detector2,0.2,21,0,100,2.7953656068609444e-10,2.7953656060795373e-11
Detector2,0.2,21,1,100,2.1106512658186165e-9,2.1106512613637674e-10
Detector2,0.2,21,2,100,1.702605165004298e-8,1.7026051360156547e-9
Detector2,0.2,21,3,100,1.8372799861523387e-7,1.837279648592564e-8
Detector2,0.2,21,4,100,2.6911273291044145e-6,2.691120086938113e-7
Detector2,0.2,21,5,100,4.389040918399723e-5,4.3888482815978896e-6
Detector2,0.2,21,6,100,5.527698164415144e-4,5.524642619715456e-5
Detector2,0.2,21,7,100,0.004752590250968026,4.7300031368744294e-4
Detector2,0.2,21,8,100,0.031493116940359084,0.0030501300525739954
Detector2,0.2,21,9,100,0.11833368123534692,0.010433082112063823
Detector2,0.2,21,10,100,0.282311679645756,0.020261179518134803
Detector,0.2,22,0,100,0.011358208381179624,0.0011229199483549323
Detector,0.2,22,1,100,0.011358208415679708,0.001122919951726569
Detector,0.2,22,2,100,0.011358208770138305,0.001122919986367226
Detector,0.2,22,3,100,0.011358213578372628,0.0011229204562680701
Detector,0.2,22,4,100,0.011358298869380175,0.001122928791617401
Detector,0.2,22,5,100,0.011359919088566336,0.0011230871326867562
Detector,0.2,22,6,100,0.011382780060338382,0.0011253212378436344
Detector,0.2,22,7,100,0.0116010619681347,0.0011466477329346199
Detector,0.2,22,8,100,0.01357035230849588,0.0013386197846719182
Detector,0.2,22,9,100,0.03564343839651947,0.0034372983695792987
Detector,0.2,22,10,100,0.48845377152967645,0.02498666846081111
Liar,0.2,22,0,100,0.48718485371585696,0.0471690270549751
Liar,0.2,22,1,100,1.0645559015933124,0.006417145424534721
Liar,0.2,22,2,100,2.007836763449056,7.839190386017602e-4
Liar,0.2,22,3,100,3.0009254395421583,9.297065559595967e-5
Liar,0.2,22,4,100,4.000106731968553,1.077854962996337e-5
Liar,0.2,22,5,100,5.000011935518715,1.214167397054118e-6
Liar,0.2,22,6,100,6.000001275539786,1.3120274982621637e-7
Liar,0.2,22,7,100,7.000000126527465,1.3260953680836873e-8
Liar,0.2,22,8,100,8.000000010801084,1.1758555751545756e-9
Liar,0.2,22,9,100,9.00000000057274,7.029729484318892e-11
Liar,0.2,22,10,100,9.999999999985816,1.5480580801689501e-12
Detector2,0.2,22,0,100,9.99740382150547e-11,9.99740382050599e-12
Detector2,0.2,22,1,100,8.55308778515988e-10,8.553087777844349e-11
Detector2,0.2,22,2,100,6.952416245686773e-9,6.952416197350682e-10
Detector2,0.2,22,3,100,7.559428690986761e-8,7.55942811953714e-9
Detector2,0.2,22,4,100,1.1147864926145938e-6,1.1147852498656697e-7
Detector2,0.2,22,5,100,1.8286136535993582e-5,1.828580215320417e-6
Detector2,0.2,22,6,100,2.3157352524533757e-4,2.31519898947743e-5
Detector2,0.2,22,7,100,0.0020141567688800478,2.0100999413904223e-4
Detector2,0.2,22,8,100,0.014462045073033974,0.0014252894325339509
Detector2,0.2,22,9,100,0.06810189224415301,0.006346402451691879
Detector2,0.2,22,10,100,0.25125543594097843,0.018812614185108732
Detector,0.2,23,0,100,0.016023565832897317,0.0015766811170896122
Detector,0.2,23,1,100,0.01602356584527132,0.0015766811182873577
Detector,0.2,23,2,100,0.01602356597133541,0.0015766811304897676
Detector,0.2,23,3,100,0.01602356767934047,0.0015766812958166066
Detector,0.2,23,4,100,0.0160235979509832,0.0015766842259688448
Detector,0.2,23,5,100,0.016024172541315378,0.001576739843568153
Detector,0.2,23,6,100,0.016032267400670295,0.00157752338026637
Detector,0.2,23,7,100,0.016108854826862067,0.0015849359623029149
Detector,0.2,23,8,100,0.016757351670048253,0.0016476542835054584
Detector,0.2,23,9,100,0.023327202870532207,0.0022783044476769243
Detector,0.2,23,10,100,0.3079730010233352,0.021312563166401597
Liar,0.2,23,0,100,0.26912757246113084,0.019521573936873336
Liar,0.2,23,1,100,1.033917868821459,0.002484363150297651
Liar,0.2,23,2,100,2.004087723611317,3.005809697366511e-4
Liar,0.2,23,3,100,3.000482360634125,3.560703360575532e-5
Liar,0.2,23,4,100,4.000055644925632,4.1283653742599384e-6
Liar,0.2,23,5,100,5.000006225933636,4.6519659794848245e-7
Liar,0.2,23,6,100,6.000000665968497,5.029893645241465e-8
Liar,0.2,23,7,100,7.000000066205079,5.092485391236406e-9
Liar,0.2,23,8,100,8.000000005708282,4.5597395627547845e-10
Liar,0.2,23,9,100,9.000000000325894,2.9462316601908455e-11
Liar,0.2,23,10,100,9.9999999999916,6.856371171848308e-13
Detector2,0.2,23,0,100,3.444727718652709e-11,3.444727718534048e-12
Detector2,0.2,23,1,100,3.1717889311536805e-10,3.1717889301476564e-11
Detector2,0.2,23,2,100,2.559183954393627e-9,2.5591839478442046e-10
Detector2,0.2,23,3,100,2.768322969686907e-8,2.768322893050786e-9
Detector2,0.2,23,4,100,4.066071085566728e-7,4.066069432273321e-8
Detector2,0.2,23,5,100,6.647498074153928e-6,6.647453884923282e-7
Detector2,0.2,23,6,100,8.397294974568036e-5,8.396589828939138e-6
Detector2,0.2,23,7,100,7.308806056530943e-4,7.303464191933746e-5
Detector2,0.2,23,8,100,0.0053870784033113505,5.358057789587927e-4
Detector2,0.2,23,9,100,0.03339101510870575,0.0032276055218715934
Detector2,0.2,23,10,100,0.10204777389955852,0.00916340257417031
Detector,0.2,24,0,100,0.018822780304496207,0.0018468483246104877
Detector,0.2,24,1,100,0.01882278030900245,0.0018468483250441482
Detector,0.2,24,2,100,0.018822780354885216,0.0018468483294596962
Detector,0.2,24,3,100,0.018822780977499145,0.0018468483893772241
Detector,0.2,24,4,100,0.018822792027434462,0.0018468494527726412
Detector,0.2,24,5,100,0.018823002006992346,0.0018468696602437107
Detector,0.2,24,6,100,0.018825962133620734,0.0018471545283364212
Detector,0.2,24,7,100,0.018853899611029918,0.0018498430080487124
Detector,0.2,24,8,100,0.019084555661228995,0.0018720335396442446
Detector,0.2,24,9,100,0.021134223064995464,0.0020687567680434476
Detector,0.2,24,10,100,0.043777623691524166,0.004186114335544747
Liar,0.2,24,0,100,0.11167117797269772,0.004473239361488699
Liar,0.2,24,1,100,1.0137233650180937,5.545762686526885e-4
Liar,0.2,24,2,100,2.0016481073565804,6.682611629533942e-5
Liar,0.2,24,3,100,3.0001943886708253,7.907702046695772e-6
Liar,0.2,24,4,100,4.000022423378989,9.160510855298365e-7
Liar,0.2,24,5,100,5.000002508900947,1.0310838458863407e-7
Liar,0.2,24,6,100,6.000000268382317,1.1130409519840115e-8
Liar,0.2,24,7,100,7.000000026688198,1.124180029690278e-9
Liar,0.2,24,8,100,8.000000002306296,1.0040439273101438e-10
Liar,0.2,24,9,100,9.000000000134708,6.579230661964764e-12
Liar,0.2,24,10,100,9.999999999995236,1.1147713729477719e-13
Detector2,0.2,24,0,100,1.2532361794815822e-11,1.2532361794658763e-12
Detector2,0.2,24,1,100,1.1786826292919852e-10,1.1786826291530558e-11
Detector2,0.2,24,2,100,9.50645105008016e-10,9.5064510410429e-11
Detector2,0.2,24,3,100,1.028290416511793e-8,1.028290405937981e-9
Detector2,0.2,24,4,100,1.5104092269910305e-7,1.5104089988574273e-8
Detector2,0.2,24,5,100,2.4694475473083067e-6,2.4694414491371176e-7
Detector2,0.2,24,6,100,3.11995011977182e-5,3.119852778884322e-6
Detector2,0.2,24,7,100,2.7188297292499695e-4,2.718090525740304e-5
Detector2,0.2,24,8,100,0.002025216664502814,2.0211151619646344e-4
Detector2,0.2,24,9,100,0.01397209985511343,0.001377688028075217
Detector2,0.2,24,10,100,0.059955681987653095,0.005636099818504851
Detector,0.2,25,0,100,0.017889708813502374,0.001756966713207047
Detector,0.2,25,1,100,0.017889708815111816,0.0017569667133622326
Detector,0.2,25,2,100,0.017889708831334932,0.001756966714926499
Detector,0.2,25,3,100,0.01788970904988727,0.0017569667359997655
Detector,0.2,25,4,100,0.017889712904948812,0.001756967107712732
Detector,0.2,25,5,100,0.017889785776825817,0.0017569741341685098
Detector,0.2,25,6,100,0.01789080829735199,0.0017570727275819393
Detector,0.2,25,7,100,0.017900409824833294,0.0017579985152936304
Detector,0.2,25,8,100,0.01797865762826217,0.00176554254981479
Detector,0.2,25,9,100,0.01862743383776158,0.0018280452546381397
Detector,0.2,25,10,100,0.02507829950778406,0.0024449378401581938
Liar,0.2,25,0,100,0.04870382992823133,0.0017274917832052553
Liar,0.2,25,1,100,1.0059486556128165,2.1116451627566026e-4
Liar,0.2,25,2,100,2.0007142288450632,2.5358127360835762e-5
Liar,0.2,25,3,100,3.000084303260072,2.9934645896479196e-6
Liar,0.2,25,4,100,4.000009735808031,3.457497407977182e-7
Liar,0.2,25,5,100,5.000001091111384,3.875637856257877e-8
Liar,0.2,25,6,100,6.000000117013304,4.1575546246571425e-9
Liar,0.2,25,7,100,7.000000011687113,4.1546130882879427e-10
Liar,0.2,25,8,100,8.000000001019837,3.629273119522052e-11
Liar,0.2,25,9,100,9.000000000061844,2.2094097666898393e-12
Liar,0.2,25,10,100,9.999999999998202,6.204494789064367e-14
Detector2,0.2,25,0,100,4.587977436476365e-12,4.587977436455316e-13
Detector2,0.2,25,1,100,4.3558915820214236e-11,4.3558915818316855e-12
Detector2,0.2,25,2,100,3.512509966473509e-10,3.512509965239736e-11
Detector2,0.2,25,3,100,3.7993321172621425e-9,3.799332102827218e-10
Detector2,0.2,25,4,100,5.5807917633402016e-8,5.580791451887835e-9
Detector2,0.2,25,5,100,9.12454079145607e-7,9.124532465731603e-8
Detector2,0.2,25,6,100,1.1528841202163769e-5,1.1528708287984305e-6
Detector2,0.2,25,7,100,1.0051308325592794e-4,1.0050298037602233e-5
Detector2,0.2,25,8,100,7.516831759496278e-4,7.51118148352622e-5
Detector2,0.2,25,9,100,0.005379500805435866,5.350561776520182e-4
Detector2,0.2,25,10,100,0.03246289763650256,0.0031409057913544523
Detector,0.5,-5,0,100,0.4755427325342616,0.024940184206810934
Detector,0.5,-5,1,100,0.718333775164671,0.02023303626223429
Detector,0.5,-5,2,100,0.6504473995131306,0.022736557997973646
Detector,0.5,-5,3,100,0.5084431070605226,0.024992871394316454
Detector,0.5,-5,4,100,0.507403254315393,0.024994519182554163
Detector,0.5,-5,5,100,0.5074145419814478,0.024994502456720535
Detector,0.5,-5,6,100,0.5075597647619876,0.02499428499567434
Detector,0.5,-5,7,100,0.5081190087918603,0.024993408169623768
Detector,0.5,-5,8,100,0.5111152859985278,0.024987645041717094
Detector,0.5,-5,9,100,0.5327106060896388,0.02489300162492485
Detector,0.5,-5,10,100,0.4800846858438591,0.024960338026206223
Liar,0.5,-5,0,100,9.048814928790975,0.1288716816248902
Liar,0.5,-5,1,100,8.953155140519803,0.15777755757398418
Liar,0.5,-5,2,100,8.827472947748317,0.19751427342258182
Liar,0.5,-5,3,100,8.86812918081095,0.18451608948857112
Liar,0.5,-5,4,100,8.944358971999584,0.16055297123706821
Liar,0.5,-5,5,100,9.024883023819925,0.13617155385021168
Liar,0.5,-5,6,100,9.108701259375652,0.11270408624425496
Liar,0.5,-5,7,100,9.203054896914225,0.08995001981362498
Liar,0.5,-5,8,100,9.28611763216742,0.07060808324366429
Liar,0.5,-5,9,100,8.963202157730713,0.0925482018822784
Liar,0.5,-5,10,100,9.852009556164152,0.023836199333255502
Detector2,0.5,-5,0,100,0.9937915611135875,6.169894173006219e-4
Detector2,0.5,-5,1,100,0.8963687365680829,0.009289182467142169
Detector2,0.5,-5,2,100,0.6643445480803059,0.022299086951628
Detector2,0.5,-5,3,100,0.41574609304379845,0.024290127916261575
Detector2,0.5,-5,4,100,0.384815019101001,0.023673242017529725
Detector2,0.5,-5,5,100,0.38165735957774855,0.023599501945788966
Detector2,0.5,-5,6,100,0.381954436095908,0.023606524484256496
Detector2,0.5,-5,7,100,0.3842039736841045,0.023659128028944845
Detector2,0.5,-5,8,100,0.3895392032036332,0.023779841237111177
Detector2,0.5,-5,9,100,0.3975147185559674,0.023949676708733745
Detector2,0.5,-5,10,100,0.629071196636313,0.023334062619887026
Detector,0.5,-4,0,100,0.3788465218033809,0.023532183472086132
Detector,0.5,-4,1,100,0.4942938538876772,0.02499674398965448
Detector,0.5,-4,2,100,0.5453151380207346,0.024794653826616178
Detector,0.5,-4,3,100,0.5528776369083155,0.024720395551499234
Detector,0.5,-4,4,100,0.553792392869468,0.02471063784693768
Detector,0.5,-4,5,100,0.5539481764843454,0.02470895942540139
Detector,0.5,-4,6,100,0.5542196089647259,0.024706023400371223
Detector,0.5,-4,7,100,0.5551558113914784,0.024695783646974768
Detector,0.5,-4,8,100,0.5594333925556327,0.024646767184932805
Detector,0.5,-4,9,100,0.5840796720922444,0.024293060874086066
Detector,0.5,-4,10,100,0.6390809589453144,0.02306564868588518
Liar,0.5,-4,0,100,7.268553643717663,0.18655784192725156
Liar,0.5,-4,1,100,6.299302986103555,0.2934309672735598
Liar,0.5,-4,2,100,5.9111640351182535,0.336376727901618
Liar,0.5,-4,3,100,6.268920336568286,0.29679944658374047
Liar,0.5,-4,4,100,6.710901293599484,0.24801326665515747
Liar,0.5,-4,5,100,7.161631419845354,0.19860654524174876
Liar,0.5,-4,6,100,7.618381609651441,0.14984508733408947
Liar,0.5,-4,7,100,8.098505632315579,0.10340771765646342
Liar,0.5,-4,8,100,8.636724686903651,0.062073179158557514
Liar,0.5,-4,9,100,8.877799762386584,0.03875222967393442
Liar,0.5,-4,10,100,9.695762244758416,0.027660003788361677
Detector2,0.5,-4,0,100,0.9040289752499266,0.008676058715849417
Detector2,0.5,-4,1,100,0.5795516749113795,0.024367153101879417
Detector2,0.5,-4,2,100,0.5219653127708812,0.024951752503487738
Detector2,0.5,-4,3,100,0.5038879620793121,0.02499848837508698
Detector2,0.5,-4,4,100,0.49662482554933596,0.024998860819742758
Detector2,0.5,-4,5,100,0.4941445432257608,0.024996571362596504
Detector2,0.5,-4,6,100,0.49593967609063255,0.024998351376975106
Detector2,0.5,-4,7,100,0.5030503377852492,0.02499906954393959
Detector2,0.5,-4,8,100,0.5198932895739203,0.024960425702992815
Detector2,0.5,-4,9,100,0.547238115080166,0.0247768560483673
Detector2,0.5,-4,10,100,0.5387544960006089,0.02484980890397388
Detector,0.5,-3,0,100,0.26688299983647296,0.01956564642347581
Detector,0.5,-3,1,100,0.42442143157811885,0.024428787999529904
Detector,0.5,-3,2,100,0.46957242748076317,0.02490741628305866
Detector,0.5,-3,3,100,0.4761775051606254,0.0249432488739628
Detector,0.5,-3,4,100,0.4770131766557268,0.024947160595253915
Detector,0.5,-3,5,100,0.4771622088530351,0.024947843529552757
Detector,0.5,-3,6,100,0.4773801756658493,0.024948834354709213
Detector,0.5,-3,7,100,0.47808392633916497,0.024951968571529284
Detector,0.5,-3,8,100,0.48094628630192254,0.024963695599431172
Detector,0.5,-3,9,100,0.4942219887703403,0.024996661458622994
Detector,0.5,-3,10,100,0.5208781701535528,0.02495641020110393
Liar,0.5,-3,0,100,7.153993728603202,0.22390146891532342
Liar,0.5,-3,1,100,5.5882691567197,0.37201813842645637
Liar,0.5,-3,2,100,5.57934403197957,0.37286293175557855
Liar,0.5,-3,3,100,6.067247546859688,0.32670277458711305
Liar,0.5,-3,4,100,6.593711132263266,0.2769104592026772
Liar,0.5,-3,5,100,7.123832894881886,0.2268423399045
Liar,0.5,-3,6,100,7.655841216958078,0.17693974558061581
Liar,0.5,-3,7,100,8.195711180091314,0.12788169839371852
Liar,0.5,-3,8,100,8.763005322771015,0.08167948183349509
Liar,0.5,-3,9,100,9.316034854868146,0.034243258092906216
Liar,0.5,-3,10,100,9.757148750763397,0.026827094195118473
Detector2,0.5,-3,0,100,0.7502033123126032,0.018739830250780194
Detector2,0.5,-3,1,100,0.5992308397675351,0.024015324043902976
Detector2,0.5,-3,2,100,0.5693955992510187,0.024518425080459202
Detector2,0.5,-3,3,100,0.5548277319761556,0.024699391980635085
Detector2,0.5,-3,4,100,0.5459681545385512,0.02478869287683199
Detector2,0.5,-3,5,100,0.5412790671161491,0.024829603861802045
Detector2,0.5,-3,6,100,0.5432494155572448,0.024812948805395675
Detector2,0.5,-3,7,100,0.5514266045406873,0.02473553043454158
Detector2,0.5,-3,8,100,0.5657599135374568,0.02456756337715462
Detector2,0.5,-3,9,100,0.586129442529315,0.024258171912958943
Detector2,0.5,-3,10,100,0.5938328260011889,0.02411954007646306
Detector,0.5,-2,0,100,0.26153172499637667,0.019313288181679628
Detector,0.5,-2,1,100,0.44816994713291697,0.024731364561979535
Detector,0.5,-2,2,100,0.49766574219945536,0.024999455124052057
Detector,0.5,-2,3,100,0.5053040380357251,0.02499718671805156
Detector,0.5,-2,4,100,0.5064651904925681,0.02499582013118948
Detector,0.5,-2,5,100,0.5067360523686049,0.02499546255984874
Detector,0.5,-2,6,100,0.5069421902751434,0.02499518059941837
Detector,0.5,-2,7,100,0.5074113968360368,0.02499450711969388
Detector,0.5,-2,8,100,0.5091325207112605,0.024991659706545842
Detector,0.5,-2,9,100,0.5158962240222348,0.02497473100618349
Detector,0.5,-2,10,100,0.5276854849112321,0.024923351392522993
Liar,0.5,-2,0,100,7.326386169989233,0.25560302191180884
Liar,0.5,-2,1,100,5.8512741014599925,0.413027834416816
Liar,0.5,-2,2,100,6.107519026778628,0.38568089464673894
Liar,0.5,-2,3,100,6.5634564662885495,0.33702357276963457
Liar,0.5,-2,4,100,7.032307426135331,0.28699388194276276
Liar,0.5,-2,5,100,7.502396575388824,0.23686118390154337
Liar,0.5,-2,6,100,7.973296791907811,0.18679055112263088
Liar,0.5,-2,7,100,8.447657542154497,0.13704478713544285
Liar,0.5,-2,8,100,8.934318046282698,0.08843958599668655
Liar,0.5,-2,9,100,9.425104325829805,0.04026327218117244
Liar,0.5,-2,10,100,9.82125399885087,0.019027332821841013
Detector2,0.5,-2,0,100,0.6210372719736924,0.023534997879316642
Detector2,0.5,-2,1,100,0.6034923996792471,0.023928932320863096
Detector2,0.5,-2,2,100,0.580517111325155,0.02435169947838526
Detector2,0.5,-2,3,100,0.5646369812975826,0.024582206064873595
Detector2,0.5,-2,4,100,0.5509368641168132,0.024740543587394533
Detector2,0.5,-2,5,100,0.5430880320017991,0.024814342149821193
Detector2,0.5,-2,6,100,0.5469642375444991,0.024779436039186385
Detector2,0.5,-2,7,100,0.5593844249795574,0.02464734900698473
Detector2,0.5,-2,8,100,0.5753034440143064,0.024432939131958424
Detector2,0.5,-2,9,100,0.5928831146901495,0.024137272700545654
Detector2,0.5,-2,10,100,0.6000062612994601,0.02399987477009041
Detector,0.5,-1,0,100,0.23781926068074574,0.018126125993000924
Detector,0.5,-1,1,100,0.41472286577979245,0.02427278103791887
Detector,0.5,-1,2,100,0.4624254404766079,0.024858815247662303
Detector,0.5,-1,3,100,0.47016024859641614,0.02491095892361723
Detector,0.5,-1,4,100,0.4714497245187421,0.02491848817699443
Detector,0.5,-1,5,100,0.471875703884964,0.024920902396803377
Detector,0.5,-1,6,100,0.47233439864201143,0.024923461450150085
Detector,0.5,-1,7,100,0.47281571523371724,0.024926101466174563
Detector,0.5,-1,8,100,0.4741900937405699,0.024933384873887944
Detector,0.5,-1,9,100,0.47885689627588446,0.024955296916491128
Detector,0.5,-1,10,100,0.4858876794911559,0.024980084240985564
Liar,0.5,-1,0,100,6.8449862952354374,0.3010589012429624
