role,p,mor,ks,n,val
Liar,0.2,-1,0,50,7.379199740365736e-4
Liar,0.2,-1,1,50,0.9989506169385199
Liar,0.2,-1,2,50,1.9761520425959733
Liar,0.2,-1,3,50,2.818800203557232
Liar,0.2,-1,4,50,3.081079785704452
Liar,0.2,-1,5,50,2.2808426908437527
Liar,0.2,-1,6,50,1.3332422330700169
Liar,0.2,-1,7,50,0.920956576483211
Liar,0.2,-1,8,50,0.7991252130142746
Liar,0.2,-1,9,50,0.7677590402929351
Liar,0.2,-1,10,50,0.7603221965958237
Liar,0.2,0,0,50,3.486459559401836e-4
Liar,0.2,0,1,50,0.9995034470686379
Liar,0.2,0,2,50,1.9886320006981413
Liar,0.2,0,3,50,2.9107754373619525
Liar,0.2,0,4,50,3.4913503829085055
Liar,0.2,0,5,50,3.067401956728975
Liar,0.2,0,6,50,1.8559041589157634
Liar,0.2,0,7,50,1.102508951145601
Liar,0.2,0,8,50,0.8492730976648707
Liar,0.2,0,9,50,0.7806786986711088
Liar,0.2,0,10,50,0.7635646946812775
Liar,0.2,1,0,50,1.6470592889028163e-4
Liar,0.2,1,1,50,0.9997652527394282
Liar,0.2,1,2,50,1.9946068391982212
Liar,0.2,1,3,50,2.9569912645193233
Liar,0.2,1,4,50,3.7385073730619576
Liar,0.2,1,5,50,3.8013972232983275
Liar,0.2,1,6,50,2.650145384745765
Liar,0.2,1,7,50,1.4532040825849042
Liar,0.2,1,8,50,0.9531651472387094
Liar,0.2,1,9,50,0.8078962631797116
Liar,0.2,1,10,50,0.7704215601333053
Liar,0.2,2,0,50,7.780541932684059e-5
Liar,0.2,2,1,50,0.9998890702940361
Liar,0.2,2,2,50,1.99744721942443
Liar,0.2,2,3,50,2.979485916607996
Liar,0.2,2,4,50,3.871101291219884
Liar,0.2,2,5,50,4.3355973189479
Liar,0.2,2,6,50,3.617010078810279
Liar,0.2,2,7,50,2.0734021654728676
Liar,0.2,2,8,50,1.1634415386810337
Liar,0.2,2,9,50,0.8649252573630429
Liar,0.2,2,10,50,0.7849040075391809
Liar,0.2,3,0,50,3.675353626353516e-5
Liar,0.2,3,1,50,0.9999475909279059
Liar,0.2,3,2,50,1.99879298093415
Liar,0.2,3,3,50,2.9902649716399305
Liar,0.2,3,4,50,3.9378339398169957
Liar,0.2,3,5,50,4.658144065992455
Liar,0.2,3,6,50,4.52082584684438
Liar,0.2,3,7,50,3.0163545661710343
Liar,0.2,3,8,50,1.5696525774247396
Liar,0.2,3,9,50,0.9830739734688347
Liar,0.2,3,10,50,0.8154138908412526
Liar,0.2,4,0,50,1.7361332801181055e-5
Liar,0.2,4,1,50,0.9999752415670459
Liar,0.2,4,2,50,1.9994295829267468
Liar,0.2,4,3,50,2.9953914198758578
Liar,0.2,4,4,50,3.9703406238045726
Liar,0.2,4,5,50,4.831410153087046
Liar,0.2,4,6,50,5.179572800411705
Liar,0.2,4,7,50,4.16505758426648
Liar,0.2,4,8,50,2.2881303522735994
Liar,0.2,4,9,50,1.2222097461797559
Liar,0.2,4,10,50,0.8793413942959735
Liar,0.2,5,0,50,8.200955673212654e-6
Liar,0.2,5,1,50,0.999988304466762
Liar,0.2,5,2,50,1.9997304956346955
Liar,0.2,5,3,50,2.99782080484865
Liar,0.2,5,4,50,3.985923282887081
Liar,0.2,5,5,50,4.918672678299172
Liar,0.2,5,6,50,5.577709156150272
Liar,0.2,5,7,50,5.239654916898027
Liar,0.2,5,8,50,3.3807545240604395
Liar,0.2,5,9,50,1.6841865356615031
Liar,0.2,5,10,50,1.0117824371345396
Liar,0.2,6,0,50,3.873866698739703e-6
Liar,0.2,6,1,50,0.9999944753147059
Liar,0.2,6,2,50,1.9998726821128576
Liar,0.2,6,3,50,2.9989701169384206
Liar,0.2,6,4,50,3.9933356604639183
Liar,0.2,6,5,50,4.961194436608941
Liar,0.2,6,6,50,5.791701634936702
Liar,0.2,6,7,50,6.0233642267773995
Liar,0.2,6,8,50,4.712189924310156
Liar,0.2,6,9,50,2.501348324111441
Liar,0.2,6,10,50,1.2798481691731645
Liar,0.2,7,0,50,1.829887186530228e-6
Liar,0.2,7,1,50,0.9999973902996716
Liar,0.2,7,2,50,1.9999398563786808
Liar,0.2,7,3,50,2.999513405113992
Liar,0.2,7,4,50,3.9968486377442667
Liar,0.2,7,5,50,4.981581392851603
Liar,0.2,7,6,50,5.899507376341391
Liar,0.2,7,7,50,6.497225545795875
Liar,0.2,7,8,50,5.9581315185400126
Liar,0.2,7,9,50,3.744167173154056
Liar,0.2,7,10,50,1.797720995119928
Liar,0.2,8,0,50,8.64377977087906e-7
Liar,0.2,8,1,50,0.9999987672595457
Liar,0.2,8,2,50,1.9999715895156027
Liar,0.2,8,3,50,2.9997701237237933
Liar,0.2,8,4,50,3.9985106529567402
Liar,0.2,8,5,50,4.9912798559571065
Liar,0.2,8,6,50,5.952047329952435
Liar,0.2,8,7,50,6.75198127595853
Liar,0.2,8,8,50,6.867047251762471
Liar,0.2,8,9,50,5.258822326969061
Liar,0.2,8,10,50,2.7137776949877246
Liar,0.2,9,0,50,4.083033512627743e-7
Liar,0.2,9,1,50,0.9999994176934572
Liar,0.2,9,2,50,1.9999865796925347
Liar,0.2,9,3,50,2.9998914085282853
Liar,0.2,9,4,50,3.999296315041316
Liar,0.2,9,5,50,4.995876460558521
Liar,0.2,9,6,50,5.9772392957267035
Liar,0.2,9,7,50,6.880339319345536
Liar,0.2,9,8,50,7.416713220943521
Liar,0.2,9,9,50,6.676415384419088
Liar,0.2,9,10,50,4.107064090885693
Liar,0.2,10,0,50,1.9286887015159463e-7
Liar,0.2,10,1,50,0.9999997249376016
Liar,0.2,10,2,50,1.9999936606632962
Liar,0.2,10,3,50,2.9999487037695367
Liar,0.2,10,4,50,3.999667565434727
Liar,0.2,10,5,50,4.998051186723561
Liar,0.2,10,6,50,5.989224005036867
Liar,0.2,10,7,50,6.942899596088535
Liar,0.2,10,8,50,7.712253931306768
Liar,0.2,10,9,50,7.710670958569486
Liar,0.2,10,10,50,5.805193470539892
Liar,0.2,11,0,50,9.110480860002926e-8
Liar,0.2,11,1,50,0.9999998700696641
Liar,0.2,11,2,50,1.999997005502161
Liar,0.2,11,3,50,2.999975769097232
Liar,0.2,11,4,50,3.999842960700206
Liar,0.2,11,5,50,4.999079224466046
Liar,0.2,11,6,50,5.994904272994771
Liar,0.2,11,7,50,6.9728970573084785
Liar,0.2,11,8,50,7.861169636486101
Liar,0.2,11,9,50,8.336185176463863
Liar,0.2,11,10,50,7.394598489524745
Liar,0.2,12,0,50,4.303486555364141e-8
Liar,0.2,12,1,50,0.9999999386252421
Liar,0.2,12,2,50,1.999998585497769
Liar,0.2,12,3,50,2.999988554069687
Liar,0.2,12,4,50,3.999925818028451
Liar,0.2,12,5,50,4.999565007033494
Liar,0.2,12,6,50,5.997591718172436
Liar,0.2,12,7,50,6.987168122446617
Liar,0.2,12,8,50,7.933751492029111
Liar,0.2,12,9,50,8.672522761487915
Liar,0.2,12,10,50,8.554263645254775
Liar,0.2,13,0,50,2.032823135189665e-8
Liar,0.2,13,1,50,0.9999999710086142
Liar,0.2,13,2,50,1.999999331836098
Liar,0.2,13,3,50,2.999994593311454
Liar,0.2,13,4,50,3.999964958503041
Liar,0.2,13,5,50,4.999794512847096
Liar,0.2,13,6,50,5.998862133373329
Liar,0.2,13,7,50,6.993932078349316
Liar,0.2,13,8,50,7.96855473548909
Liar,0.2,13,9,50,8.841999063243026
Liar,0.2,13,10,50,9.255648910041355
Liar,0.2,14,0,50,9.602376625622386e-9
Liar,0.2,14,1,50,0.9999999863054383
Liar,0.2,14,2,50,1.999999684381641
Liar,0.2,14,3,50,2.9999974460580683
Liar,0.2,14,4,50,3.999983447476326
Liar,0.2,14,5,50,4.999902932281779
Liar,0.2,14,6,50,5.999462448516779
Liar,0.2,14,7,50,6.997132248039568
Liar,0.2,14,8,50,7.985112221161895
Liar,0.2,14,9,50,8.924603185225195
Liar,0.2,14,10,50,9.632789590776538
Liar,0.2,15,0,50,4.535841557842722e-9
Liar,0.2,15,1,50,0.9999999935311469
Liar,0.2,15,2,50,1.9999998509124257
Liar,0.2,15,3,50,2.999998793602561
Liar,0.2,15,4,50,3.9999921811208017
Liar,0.2,15,5,50,4.999954147907603
Liar,0.2,15,6,50,5.999746064968217
Liar,0.2,15,7,50,6.99864504192751
Liar,0.2,15,8,50,7.99295987952354
Liar,0.2,15,9,50,8.964212367992246
Liar,0.2,15,10,50,9.822828024230231
Liar,0.2,16,0,50,2.1425798433753795e-9
Liar,0.2,16,1,50,0.9999999969443301
Liar,0.2,16,2,50,1.9999999295760125
Liar,0.2,16,3,50,2.999999430138046
Liar,0.2,16,4,50,3.9999963066183786
Liar,0.2,16,5,50,4.999978340882687
Liar,0.2,16,6,50,5.999880046529358
Liar,0.2,16,7,50,6.999359889921256
Liar,0.2,16,8,50,7.996672776972989
Liar,0.2,16,9,50,8.983056309638386
Liar,0.2,16,10,50,9.915454772360881
Liar,0.2,17,0,50,1.0120830552386533e-9
Liar,0.2,17,1,50,0.9999999985566038
Liar,0.2,17,2,50,1.9999999667340629
Liar,0.2,17,3,50,2.999999730816239
Liar,0.2,17,4,50,3.9999982553690274
Liar,0.2,17,5,50,4.999989768930088
Liar,0.2,17,6,50,5.999943337310882
Liar,0.2,17,7,50,6.9996976170717495
Liar,0.2,17,8,50,7.998427950273252
Liar,0.2,17,9,50,8.991987678408227
Liar,0.2,17,10,50,9.959869976600189
Liar,0.2,18,0,50,4.780741840359448e-10
Liar,0.2,18,1,50,0.999999999318188
Liar,0.2,18,2,50,1.9999999842862837
Liar,0.2,18,3,50,2.9999998728465873
Liar,0.2,18,4,50,3.9999991758944526
Liar,0.2,18,5,50,4.999995167178676
Liar,0.2,18,6,50,5.999973234288762
Liar,0.2,18,7,50,6.9998571607730105
Liar,0.2,18,8,50,7.999257331279216
Liar,0.2,18,9,50,8.996213305395024
Liar,0.2,18,10,50,9.981000392758638
Liar,0.2,19,0,50,2.2582625429994645e-10
Liar,0.2,19,1,50,0.9999999996779347
Liar,0.2,19,2,50,1.9999999925773662
Liar,0.2,19,3,50,2.9999999399369788
Liar,0.2,19,4,50,3.999999610720052
Liar,0.2,19,5,50,4.99999771713549
Liar,0.2,19,6,50,5.999987356739309
Liar,0.2,19,7,50,6.999932526713287
Liar,0.2,19,8,50,7.999649169164903
Liar,0.2,19,9,50,8.99821085850483
Liar,0.2,19,10,50,9.99101547609518
Liar,0.2,20,0,50,1.0667276926931372e-10
Liar,0.2,20,1,50,0.9999999998478671
Liar,0.2,20,2,50,1.999999996493796
Liar,0.2,20,3,50,2.9999999716282373
Liar,0.2,20,4,50,3.9999998161171613
Liar,0.2,20,5,50,4.999998921650858
Liar,0.2,20,6,50,5.999994027738959
Liar,0.2,20,7,50,6.99996812769464
Liar,0.2,20,8,50,7.99983427501435
Liar,0.2,20,9,50,8.999154772611694
Liar,0.2,20,10,50,9.995753833549534
Liar,0.2,21,0,50,5.0388648292697124e-11
Liar,0.2,21,1,50,0.9999999999281374
Liar,0.2,21,2,50,1.9999999983437864
Liar,0.2,21,3,50,2.9999999865981284
Liar,0.2,21,4,50,3.999999913139895
Liar,0.2,21,5,50,4.999999490623865
Liar,0.2,21,6,50,5.999997178901951
Liar,0.2,21,7,50,6.99998494454849
Liar,0.2,21,8,50,7.999921716115172
Liar,0.2,21,9,50,8.999600721252369
Liar,0.2,21,10,50,9.99799376667669
Liar,0.2,22,0,50,2.3801912091660866e-11
Liar,0.2,22,1,50,0.9999999999660546
Liar,0.2,22,2,50,1.99999999921766
Liar,0.2,22,3,50,2.999999993669404
Liar,0.2,22,4,50,3.999999958970191
Liar,0.2,22,5,50,4.9999997593877366
Liar,0.2,22,6,50,5.9999986674072625
Liar,0.2,22,7,50,6.999992888299233
Liar,0.2,22,8,50,7.999963021100404
Liar,0.2,22,9,50,8.99981138925442
Liar,0.2,22,10,50,9.999052213930847
Liar,0.2,23,0,50,1.124322716346287e-11
Liar,0.2,23,1,50,0.9999999999839653
Liar,0.2,23,2,50,1.9999999996304487
Liar,0.2,23,3,50,2.999999997009638
Liar,0.2,23,4,50,3.9999999806188904
Liar,0.2,23,5,50,4.999999886342811
Liar,0.2,23,6,50,5.999999370527678
Liar,0.2,23,7,50,6.9999966406684075
Liar,0.2,23,8,50,7.999982532357642
Liar,0.2,23,9,50,8.999910905516776
Liar,0.2,23,10,50,9.999552273336862
Liar,0.2,24,0,50,5.310924456907023e-12
Liar,0.2,24,1,50,0.9999999999924257
Liar,0.2,24,2,50,1.9999999998254365
Liar,0.2,24,3,50,2.9999999985874526
Liar,0.2,24,4,50,3.9999999908450117
Liar,0.2,24,5,50,4.999999946312145
Liar,0.2,24,6,50,5.999999702658311
Liar,0.2,24,7,50,6.999998413163666
Liar,0.2,24,8,50,7.9999917488595
Liar,0.2,24,9,50,8.999957914506105
Liar,0.2,24,10,50,9.999788503493825
Liar,0.2,25,0,50,2.5087030775811106e-12
Liar,0.2,25,1,50,0.9999999999964221
Liar,0.2,25,2,50,1.999999999917542
Liar,0.2,25,3,50,2.99999999933276
Liar,0.2,25,4,50,3.9999999956754904
Liar,0.2,25,5,50,4.999999974639653
Liar,0.2,25,6,50,5.999999859545726
Liar,0.2,25,7,50,6.99999925043149
Liar,0.2,25,8,50,7.9999961024348645
Liar,0.2,25,9,50,8.999980120166779
Liar,0.2,25,10,50,9.999900094918232
Liar,0.5,-10,0,50,0.4640198227173232
Liar,0.5,-10,1,50,0.7640506199986212
Liar,0.5,-10,2,50,0.6987112775209381
Liar,0.5,-10,3,50,0.683635025617059
Liar,0.5,-10,4,50,0.7033493979894537
Liar,0.5,-10,5,50,0.7250091968830742
Liar,0.5,-10,6,50,0.7400265232515411
Liar,0.5,-10,7,50,0.748876439699602
Liar,0.5,-10,8,50,0.7536831792142443
Liar,0.5,-10,9,50,0.7561717463607935
Liar,0.5,-10,10,50,0.7574208037745166
Liar,0.5,-9,0,50,0.25466590146230444
Liar,0.5,-9,1,50,0.8175326951435313
Liar,0.5,-9,2,50,0.784001060827073
Liar,0.5,-9,3,50,0.7188319954023423
Liar,0.5,-9,4,50,0.7144811365810532
Liar,0.5,-9,5,50,0.7282096608649308
Liar,0.5,-9,6,50,0.7409018755772242
Liar,0.5,-9,7,50,0.7491081320602265
Liar,0.5,-9,8,50,0.7537430562733971
Liar,0.5,-9,9,50,0.7561869401576702
Liar,0.5,-9,10,50,0.7574246040662606
Liar,0.5,-8,0,50,0.13025479579966612
Liar,0.5,-8,1,50,0.8766992230375507
Liar,0.5,-8,2,50,0.932166750211599
Liar,0.5,-8,3,50,0.7899248874244933
Liar,0.5,-8,4,50,0.7378007541029796
Liar,0.5,-8,5,50,0.7349692575854208
Liar,0.5,-8,6,50,0.7427540355459414
Liar,0.5,-8,7,50,0.7495985681299034
Liar,0.5,-8,8,50,0.7538698127438394
Liar,0.5,-8,9,50,0.7562191052411279
Liar,0.5,-8,10,50,0.757432649273634
Liar,0.5,-7,0,50,0.0640320924001693
Liar,0.5,-7,1,50,0.9268875847340552
Liar,0.5,-7,2,50,1.1511321108847856
Liar,0.5,-7,3,50,0.9267132478246273
Liar,0.5,-7,4,50,0.7860923669855283
Liar,0.5,-7,5,50,0.7492089783614072
Liar,0.5,-7,6,50,0.7466707571288739
Liar,0.5,-7,7,50,0.7506365674293277
Liar,0.5,-7,8,50,0.7541381415630717
Liar,0.5,-7,9,50,0.7562871978952203
Liar,0.5,-7,10,50,0.7574496809315692
Liar,0.5,-6,0,50,0.03083949262722637
Liar,0.5,-6,1,50,0.9607282261283326
Liar,0.5,-6,2,50,1.4080844551223195
Liar,0.5,-6,3,50,1.1669000386833217
Liar,0.5,-6,4,50,0.8837517849773875
Liar,0.5,-6,5,50,0.7790429520061989
Liar,0.5,-6,6,50,0.7549432320507742
Liar,0.5,-6,7,50,0.7528328748829339
Liar,0.5,-6,8,50,0.7547061281158529
Liar,0.5,-6,9,50,0.7564313463337803
Liar,0.5,-6,10,50,0.7574857367446012
Liar,0.5,-5,0,50,0.01470368642122937
Liar,0.5,-5,1,50,0.9801644651567529
Liar,0.5,-5,2,50,1.6392553775880834
Liar,0.5,-5,3,50,1.5279272132889994
Liar,0.5,-5,4,50,1.0720985058008825
Liar,0.5,-5,5,50,0.8408400149524137
Liar,0.5,-5,6,50,0.7723703876892596
Liar,0.5,-5,7,50,0.7574773681810741
Liar,0.5,-5,8,50,0.7559082619117304
Liar,0.5,-5,9,50,0.7567364919488305
Liar,0.5,-5,10,50,0.75756206597325
Liar,0.5,-4,0,50,0.006976326811486948
Liar,0.5,-4,1,50,0.9903134396726728
Liar,0.5,-4,2,50,1.8025252173210784
Liar,0.5,-4,3,50,1.9610909807585448
Liar,0.5,-4,4,50,1.4042320554875931
Liar,0.5,-4,5,50,0.9658737623073601
Liar,0.5,-4,6,50,0.8088842598066883
Liar,0.5,-4,7,50,0.7672870112605604
Liar,0.5,-4,8,50,0.7584518634839962
Liar,0.5,-4,9,50,0.7573824106924161
Liar,0.5,-4,10,50,0.757723650792062
Liar,0.5,-3,0,50,0.0033023001757447566
Liar,0.5,-3,1,50,0.995350100324611
Liar,0.5,-3,2,50,1.899151628732103
Liar,0.5,-3,3,50,2.359858446910515
Liar,0.5,-3,4,50,1.906886872359532
Liar,0.5,-3,5,50,1.2072511423255643
Liar,0.5,-3,6,50,0.8845257103407603
Liar,0.5,-3,7,50,0.7879526436529858
Liar,0.5,-3,8,50,0.7638307789512456
Liar,0.5,-3,9,50,0.7587494867634786
Liar,0.5,-3,10,50,0.758065707215732
Liar,0.5,-2,0,50,0.0015614442551835747
Liar,0.5,-2,1,50,0.9977865666519294
Liar,0.5,-2,2,50,1.9504642273398365
Liar,0.5,-2,3,50,2.6468329240168686
Liar,0.5,-2,4,50,2.515463953052196
Liar,0.5,-2,5,50,1.6336597439488947
Liar,0.5,-2,6,50,1.0376032528334223
Liar,0.5,-2,7,50,0.8312527941690545
Liar,0.5,-2,8,50,0.7751916202110132
Liar,0.5,-2,9,50,0.7616420911943255
Liar,0.5,-2,10,50,0.758789757140764
Liar,0.5,-1,0,50,7.379199740365736e-4
Liar,0.5,-1,1,50,0.9989506169385199
Liar,0.5,-1,2,50,1.9761520425959733
Liar,0.5,-1,3,50,2.818800203557232
Liar,0.5,-1,4,50,3.081079785704452
Liar,0.5,-1,5,50,2.2808426908437527
Liar,0.5,-1,6,50,1.3332422330700169
Liar,0.5,-1,7,50,0.920956576483211
Liar,0.5,-1,8,50,0.7991252130142746
Liar,0.5,-1,9,50,0.7677590402929351
Liar,0.5,-1,10,50,0.7603221965958237
Liar,0.5,0,0,50,3.486459559401836e-4
Liar,0.5,0,1,50,0.9995034470686379
Liar,0.5,0,2,50,1.9886320006981413
Liar,0.5,0,3,50,2.9107754373619525
Liar,0.5,0,4,50,3.4913503829085055
Liar,0.5,0,5,50,3.067401956728975
Liar,0.5,0,6,50,1.8559041589157634
Liar,0.5,0,7,50,1.102508951145601
Liar,0.5,0,8,50,0.8492730976648707
Liar,0.5,0,9,50,0.7806786986711088
Liar,0.5,0,10,50,0.7635646946812775
Liar,0.5,1,0,50,1.6470592889028163e-4
Liar,0.5,1,1,50,0.9997652527394282
Liar,0.5,1,2,50,1.9946068391982212
Liar,0.5,1,3,50,2.9569912645193233
Liar,0.5,1,4,50,3.7385073730619576
Liar,0.5,1,5,50,3.8013972232983275
Liar,0.5,1,6,50,2.650145384745765
Liar,0.5,1,7,50,1.4532040825849042
Liar,0.5,1,8,50,0.9531651472387094
Liar,0.5,1,9,50,0.8078962631797116
Liar,0.5,1,10,50,0.7704215601333053
Liar,0.5,2,0,50,7.780541932684059e-5
Liar,0.5,2,1,50,0.9998890702940361
Liar,0.5,2,2,50,1.99744721942443
Liar,0.5,2,3,50,2.979485916607996
Liar,0.5,2,4,50,3.871101291219884
Liar,0.5,2,5,50,4.3355973189479
Liar,0.5,2,6,50,3.617010078810279
Liar,0.5,2,7,50,2.0734021654728676
Liar,0.5,2,8,50,1.1634415386810337
Liar,0.5,2,9,50,0.8649252573630429
Liar,0.5,2,10,50,0.7849040075391809
Liar,0.5,3,0,50,3.675353626353516e-5
Liar,0.5,3,1,50,0.9999475909279059
Liar,0.5,3,2,50,1.99879298093415
Liar,0.5,3,3,50,2.9902649716399305
Liar,0.5,3,4,50,3.9378339398169957
Liar,0.5,3,5,50,4.658144065992455
Liar,0.5,3,6,50,4.52082584684438
Liar,0.5,3,7,50,3.0163545661710343
Liar,0.5,3,8,50,1.5696525774247396
Liar,0.5,3,9,50,0.9830739734688347
Liar,0.5,3,10,50,0.8154138908412526
Liar,0.5,4,0,50,1.7361332801181055e-5
Liar,0.5,4,1,50,0.9999752415670459
Liar,0.5,4,2,50,1.9994295829267468
Liar,0.5,4,3,50,2.9953914198758578
Liar,0.5,4,4,50,3.9703406238045726
Liar,0.5,4,5,50,4.831410153087046
Liar,0.5,4,6,50,5.179572800411705
Liar,0.5,4,7,50,4.16505758426648
Liar,0.5,4,8,50,2.2881303522735994
Liar,0.5,4,9,50,1.2222097461797559
Liar,0.5,4,10,50,0.8793413942959735
Liar,0.5,5,0,50,8.200955673212654e-6
Liar,0.5,5,1,50,0.999988304466762
Liar,0.5,5,2,50,1.9997304956346955
Liar,0.5,5,3,50,2.99782080484865
Liar,0.5,5,4,50,3.985923282887081
Liar,0.5,5,5,50,4.918672678299172
Liar,0.5,5,6,50,5.577709156150272
Liar,0.5,5,7,50,5.239654916898027
Liar,0.5,5,8,50,3.3807545240604395
Liar,0.5,5,9,50,1.6841865356615031
Liar,0.5,5,10,50,1.0117824371345396
Liar,0.5,6,0,50,3.873866698739703e-6
Liar,0.5,6,1,50,0.9999944753147059
Liar,0.5,6,2,50,1.9998726821128576
Liar,0.5,6,3,50,2.9989701169384206
Liar,0.5,6,4,50,3.9933356604639183
Liar,0.5,6,5,50,4.961194436608941
Liar,0.5,6,6,50,5.791701634936702
Liar,0.5,6,7,50,6.0233642267773995
Liar,0.5,6,8,50,4.712189924310156
Liar,0.5,6,9,50,2.501348324111441
Liar,0.5,6,10,50,1.2798481691731645
Liar,0.5,7,0,50,1.829887186530228e-6
Liar,0.5,7,1,50,0.9999973902996716
Liar,0.5,7,2,50,1.9999398563786808
Liar,0.5,7,3,50,2.999513405113992
Liar,0.5,7,4,50,3.9968486377442667
Liar,0.5,7,5,50,4.981581392851603
Liar,0.5,7,6,50,5.899507376341391
Liar,0.5,7,7,50,6.497225545795875
Liar,0.5,7,8,50,5.9581315185400126
Liar,0.5,7,9,50,3.744167173154056
Liar,0.5,7,10,50,1.797720995119928
Liar,0.5,8,0,50,8.64377977087906e-7
Liar,0.5,8,1,50,0.9999987672595457
Liar,0.5,8,2,50,1.9999715895156027
Liar,0.5,8,3,50,2.9997701237237933
Liar,0.5,8,4,50,3.9985106529567402
Liar,0.5,8,5,50,4.9912798559571065
Liar,0.5,8,6,50,5.952047329952435
Liar,0.5,8,7,50,6.75198127595853
Liar,0.5,8,8,50,6.867047251762471
